address,lat,lon
"ул. Генерации, д. 583",55.714205,37.78594
"ул. Генерации, д. 584",55.599311,37.555324
"ул. Генерации, д. 585",55.642631,37.620335
"ул. Генерации, д. 586",55.540586,37.368636
"ул. Генерации, д. 587",55.69979,37.899229
"ул. Генерации, д. 588",55.693031,37.662596
"ул. Генерации, д. 589",55.737948,37.665703
"ул. Генерации, д. 590",55.88381,37.591022
"ул. Генерации, д. 591",55.571428,37.826194
"ул. Генерации, д. 592",55.590438,37.873401
"ул. Генерации, д. 593",55.70466,37.537512
"ул. Генерации, д. 594",55.809258,37.80571
"ул. Генерации, д. 595",55.677431,37.894581
"ул. Генерации, д. 596",55.772199,37.730393
"ул. Генерации, д. 597",55.67485,37.594861
"ул. Генерации, д. 598",55.617573,37.676284
"ул. Генерации, д. 599",55.667636,37.639677
"ул. Генерации, д. 600",55.863149,37.832519
"ул. Генерации, д. 601",55.743184,37.303772
"ул. Генерации, д. 602",55.567423,37.846865
"ул. Генерации, д. 603",55.8017,37.565509
"ул. Генерации, д. 604",55.859984,37.814529
"ул. Генерации, д. 605",55.621086,37.503256
"ул. Генерации, д. 606",55.810136,37.830842
"ул. Генерации, д. 607",55.837987,37.626872
"ул. Генерации, д. 608",55.700228,37.586525
"ул. Генерации, д. 609",55.789885,37.689755
"ул. Генерации, д. 610",55.672046,37.739082
"ул. Генерации, д. 611",55.622857,37.748333
"ул. Генерации, д. 612",55.770582,37.863814
"ул. Генерации, д. 613",55.858554,37.399757
"ул. Генерации, д. 614",55.605385,37.357706
"ул. Генерации, д. 615",55.603237,37.772398
"ул. Генерации, д. 616",55.836205,37.894841
"ул. Генерации, д. 617",55.801848,37.860505
"ул. Генерации, д. 618",55.748328,37.873748
"ул. Генерации, д. 619",55.502646,37.567936
"ул. Генерации, д. 620",55.695749,37.406741
"ул. Генерации, д. 621",55.561377,37.759787
"ул. Генерации, д. 622",55.565493,37.375936
"ул. Генерации, д. 623",55.87965,37.703774
"ул. Генерации, д. 624",55.795787,37.343372
"ул. Генерации, д. 625",55.71039,37.536452
"ул. Генерации, д. 626",55.792222,37.403692
"ул. Генерации, д. 627",55.504756,37.781742
"ул. Генерации, д. 628",55.646988,37.645079
"ул. Генерации, д. 629",55.668984,37.892785
"ул. Генерации, д. 630",55.685995,37.805822
"ул. Генерации, д. 631",55.870775,37.774396
"ул. Генерации, д. 632",55.763565,37.634145
"ул. Генерации, д. 633",55.516655,37.741657
"ул. Генерации, д. 634",55.616965,37.89732
"ул. Генерации, д. 635",55.658845,37.818387
"ул. Генерации, д. 636",55.590105,37.37042
"ул. Генерации, д. 637",55.529321,37.783403
"ул. Генерации, д. 638",55.503955,37.6774
"ул. Генерации, д. 639",55.846746,37.751542
"ул. Генерации, д. 640",55.682659,37.358733
"ул. Генерации, д. 641",55.890449,37.784961
"ул. Генерации, д. 642",55.647051,37.450161
"ул. Генерации, д. 643",55.532294,37.703081
"ул. Генерации, д. 644",55.700907,37.390791
"ул. Генерации, д. 645",55.713401,37.427259
"ул. Генерации, д. 646",55.540949,37.487964
"ул. Генерации, д. 647",55.535565,37.546581
"ул. Генерации, д. 648",55.536739,37.396949
"ул. Генерации, д. 649",55.767227,37.393967
"ул. Генерации, д. 650",55.783394,37.446154
"ул. Генерации, д. 651",55.710592,37.39325
"ул. Генерации, д. 652",55.538997,37.717036
"ул. Генерации, д. 653",55.514755,37.37011
"ул. Генерации, д. 654",55.819564,37.515669
"ул. Генерации, д. 655",55.79567,37.622776
"ул. Генерации, д. 656",55.742887,37.390812
"ул. Генерации, д. 657",55.858345,37.504855
"ул. Генерации, д. 658",55.534383,37.809288
"ул. Генерации, д. 659",55.667203,37.649121
"ул. Генерации, д. 660",55.762703,37.470682
"ул. Генерации, д. 661",55.839853,37.424598
"ул. Генерации, д. 662",55.797311,37.708814
"ул. Генерации, д. 663",55.843431,37.713796
"ул. Генерации, д. 664",55.838107,37.304643
"ул. Генерации, д. 665",55.662402,37.481482
"ул. Генерации, д. 666",55.841357,37.694505
"ул. Генерации, д. 667",55.851489,37.597734
"ул. Генерации, д. 668",55.747807,37.636191
"ул. Генерации, д. 669",55.629441,37.63032
"ул. Генерации, д. 670",55.882987,37.397011
"ул. Генерации, д. 671",55.736203,37.716155
"ул. Генерации, д. 672",55.744757,37.470914
"ул. Генерации, д. 673",55.868829,37.530216
"ул. Генерации, д. 674",55.769396,37.87589
"ул. Генерации, д. 675",55.849013,37.382127
"ул. Генерации, д. 676",55.877468,37.493993
"ул. Генерации, д. 677",55.803877,37.618548
"ул. Генерации, д. 678",55.602962,37.318191
"ул. Генерации, д. 679",55.557365,37.669695
"ул. Генерации, д. 680",55.789068,37.798494
"ул. Генерации, д. 681",55.504356,37.573156
"ул. Генерации, д. 682",55.56632,37.348028
"ул. Генерации, д. 683",55.779141,37.637545
"ул. Генерации, д. 684",55.858895,37.859391
"ул. Генерации, д. 685",55.569219,37.84937
"ул. Генерации, д. 686",55.722527,37.741977
"ул. Генерации, д. 687",55.838619,37.630296
"ул. Генерации, д. 688",55.878775,37.377451
"ул. Генерации, д. 689",55.859765,37.768114
"ул. Генерации, д. 690",55.690848,37.449349
"ул. Генерации, д. 691",55.757601,37.654809
"ул. Генерации, д. 692",55.797544,37.37125
"ул. Генерации, д. 693",55.695303,37.381908
"ул. Генерации, д. 694",55.589694,37.648505
"ул. Генерации, д. 695",55.696595,37.865229
"ул. Генерации, д. 696",55.836704,37.303287
"ул. Генерации, д. 697",55.77443,37.308139
"ул. Генерации, д. 698",55.712944,37.852726
"ул. Генерации, д. 699",55.616357,37.548831
"ул. Генерации, д. 700",55.508887,37.48105
"ул. Генерации, д. 701",55.575807,37.600046
"ул. Генерации, д. 702",55.760137,37.895033
"ул. Генерации, д. 703",55.510268,37.89782
"ул. Генерации, д. 704",55.526403,37.789888
"ул. Генерации, д. 705",55.570391,37.737917
"ул. Генерации, д. 706",55.78794,37.640932
"ул. Генерации, д. 707",55.765147,37.553173
"ул. Генерации, д. 708",55.729239,37.647601
"ул. Генерации, д. 709",55.897069,37.367707
"ул. Генерации, д. 710",55.554328,37.865995
"ул. Генерации, д. 711",55.871624,37.622848
"ул. Генерации, д. 712",55.618846,37.879772
"ул. Генерации, д. 713",55.516152,37.630134
"ул. Генерации, д. 714",55.595499,37.887897
"ул. Генерации, д. 715",55.609325,37.786856
"ул. Генерации, д. 716",55.647728,37.873373
"ул. Генерации, д. 717",55.89022,37.550952
"ул. Генерации, д. 718",55.508129,37.723714
"ул. Генерации, д. 719",55.767231,37.540583
"ул. Генерации, д. 720",55.830991,37.853698
"ул. Генерации, д. 721",55.729382,37.747488
"ул. Генерации, д. 722",55.542588,37.337797
"ул. Генерации, д. 723",55.729697,37.441248
"ул. Генерации, д. 724",55.864788,37.389117
"ул. Генерации, д. 725",55.855486,37.700264
"ул. Генерации, д. 726",55.768501,37.78416
"ул. Генерации, д. 727",55.555106,37.39699
"ул. Генерации, д. 728",55.805657,37.545002
"ул. Генерации, д. 729",55.89881,37.703507
"ул. Генерации, д. 730",55.84607,37.71414
"ул. Генерации, д. 731",55.833166,37.728137
"ул. Генерации, д. 732",55.508415,37.491181
"ул. Генерации, д. 733",55.504203,37.869867
"ул. Генерации, д. 734",55.776286,37.848631
"ул. Генерации, д. 735",55.787951,37.639305
"ул. Генерации, д. 736",55.898158,37.429215
"ул. Генерации, д. 737",55.52026,37.875206
"ул. Генерации, д. 738",55.666449,37.301842
"ул. Генерации, д. 739",55.505068,37.534768
"ул. Генерации, д. 740",55.659833,37.461346
"ул. Генерации, д. 741",55.512422,37.544487
"ул. Генерации, д. 742",55.682523,37.779903
"ул. Генерации, д. 743",55.642864,37.684063
"ул. Генерации, д. 744",55.6917,37.798125
"ул. Генерации, д. 745",55.744824,37.73551
"ул. Генерации, д. 746",55.64703,37.565642
"ул. Генерации, д. 747",55.74734,37.888335
"ул. Генерации, д. 748",55.747028,37.658484
"ул. Генерации, д. 749",55.501441,37.863533
"ул. Генерации, д. 750",55.869805,37.704975
"ул. Генерации, д. 751",55.703372,37.697948
"ул. Генерации, д. 752",55.667567,37.383035
"ул. Генерации, д. 753",55.587888,37.754514
"ул. Генерации, д. 754",55.829166,37.641994
"ул. Генерации, д. 755",55.700536,37.609697
"ул. Генерации, д. 756",55.568349,37.783994
"ул. Генерации, д. 757",55.774055,37.871577
"ул. Генерации, д. 758",55.696509,37.871315
"ул. Генерации, д. 759",55.647516,37.371093
"ул. Генерации, д. 760",55.803407,37.440452
"ул. Генерации, д. 761",55.538644,37.842515
"ул. Генерации, д. 762",55.866342,37.816882
"ул. Генерации, д. 763",55.805669,37.659259
"ул. Генерации, д. 764",55.674299,37.861992
"ул. Генерации, д. 765",55.534765,37.764543
"ул. Генерации, д. 766",55.867785,37.519326
"ул. Генерации, д. 767",55.516127,37.786655
"ул. Генерации, д. 768",55.86895,37.781621
"ул. Генерации, д. 769",55.899856,37.457872
"ул. Генерации, д. 770",55.685607,37.608822
"ул. Генерации, д. 771",55.666828,37.811659
"ул. Генерации, д. 772",55.783733,37.746296
"ул. Генерации, д. 773",55.553274,37.621794
"ул. Генерации, д. 774",55.568515,37.376201
"ул. Генерации, д. 775",55.836757,37.467507
"ул. Генерации, д. 776",55.757343,37.39354
"ул. Генерации, д. 777",55.558582,37.571163
"ул. Генерации, д. 778",55.591406,37.574276
"ул. Генерации, д. 779",55.890372,37.572782
"ул. Генерации, д. 780",55.611227,37.579216
"ул. Генерации, д. 781",55.647802,37.585001
"ул. Генерации, д. 782",55.810348,37.594969
"ул. Генерации, д. 783",55.679806,37.370252
"ул. Генерации, д. 784",55.546084,37.565468
"ул. Генерации, д. 785",55.615897,37.348583
"ул. Генерации, д. 786",55.843161,37.892229
"ул. Генерации, д. 787",55.777749,37.685618
"ул. Генерации, д. 788",55.646243,37.61856
"ул. Генерации, д. 789",55.817134,37.444419
"ул. Генерации, д. 790",55.845511,37.620191
"ул. Генерации, д. 791",55.678383,37.537237
"ул. Генерации, д. 792",55.551303,37.762324
"ул. Генерации, д. 793",55.702885,37.666417
"ул. Генерации, д. 794",55.726044,37.557007
"ул. Генерации, д. 795",55.894895,37.486468
"ул. Генерации, д. 796",55.75818,37.746769
"ул. Генерации, д. 797",55.621086,37.869274
"ул. Генерации, д. 798",55.612945,37.735065
"ул. Генерации, д. 799",55.618776,37.549696
"ул. Генерации, д. 800",55.777795,37.844749
"ул. Генерации, д. 801",55.528803,37.683613
"ул. Генерации, д. 802",55.605432,37.499666
"ул. Генерации, д. 803",55.839688,37.85687
"ул. Генерации, д. 804",55.671521,37.623245
"ул. Генерации, д. 805",55.716915,37.440144
"ул. Генерации, д. 806",55.755994,37.736244
"ул. Генерации, д. 807",55.688988,37.882313
"ул. Генерации, д. 808",55.838926,37.602683
"ул. Генерации, д. 809",55.503654,37.625866
